date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:05	92/92	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/mini-tabs-tab-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/mini-tabs-tab-bg.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:05	103/103	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/loading-tab-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/loading-tab-bg.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:06	130/130	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/black50.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/black50.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:06	9427/9427	---M--	200	added ('OK')	image/gif	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/mask-loader.gif	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/mask-loader.gif	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:06	2196/2196	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/web-app/32/Delete.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/web-app/32/Delete.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:06	97/97	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/progress-bar-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/progress-bar-bg.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:07	115/115	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-blue-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-blue-bg.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:07	1275/1275	---M--	200	added ('OK')	image/gif	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/loading-stripes.gif	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/loading-stripes.gif	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:07	7388/7388	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/loading-stripes.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/loading-stripes.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:07	108/108	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-green-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-green-bg.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:07	114/114	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-orange-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-orange-bg.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:08	109/109	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-purple-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/planning-bar-purple-bg.png	(from http://ecsrates.gotquotes.com/css/common.css)
12:46:08	529/529	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/chevron-off.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/chevron-off.png	(from http://ecsrates.gotquotes.com/css/form.css)
12:46:08	3243/3243	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/chevron.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/chevron.png	(from http://ecsrates.gotquotes.com/css/form.css)
12:46:08	528/528	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/chevron-expand-off.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/chevron-expand-off.png	(from http://ecsrates.gotquotes.com/css/form.css)
12:46:08	3242/3242	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/chevron-expand.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/chevron-expand.png	(from http://ecsrates.gotquotes.com/css/form.css)
12:46:09	103/103	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/input-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/input-bg.png	(from http://ecsrates.gotquotes.com/css/form.css)
12:46:09	739/739	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/tick-circle-blue.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/tick-circle-blue.png	(from http://ecsrates.gotquotes.com/css/form.css)
12:46:09	741/741	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/exclamation-diamond.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/exclamation-diamond.png	(from http://ecsrates.gotquotes.com/css/form.css)
12:46:10	104/104	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/server-status-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/server-status-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:10	124/124	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/main-nav-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/main-nav-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:10	228/228	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-border-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-border-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:10	94/94	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/subnav-current-bt-border-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/subnav-current-bt-border-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:11	173/173	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:11	56152/56152	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:11	226/226	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-hover-border-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-hover-border-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:11	186/186	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-hover-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bt-hover-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:11	176/176	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/subnav-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:12	162/162	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/status-bar-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/status-bar-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:12	121/121	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/breadcrumb-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/breadcrumb-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:12	782/782	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/breadcrumb-sep.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/breadcrumb-sep.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:12	146/146	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/status-bar-shadow.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/status-bar-shadow.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:12	710/710	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/search-more-shadow.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/search-more-shadow.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:13	205/205	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/search-more-arrow.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/search-more-arrow.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:13	166/166	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/search-more-arrow-hover.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/search-more-arrow-hover.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:13	201/201	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/search-less-arrow.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/search-less-arrow.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:13	163/163	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/search-less-arrow-hover.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/search-less-arrow-hover.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:13	117/117	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/search-sep-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/search-sep-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:14	723/723	---M--	200	added ('OK')	image/gif	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/table-loader.gif	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/table-loader.gif	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:14	109/109	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/control-bar-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/control-bar-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:14	97/97	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/title-link-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/title-link-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:14	125/125	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/title-link-hover-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/title-link-hover-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:14	114/114	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/action-tab-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/action-tab-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:15	110/110	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/action-tab-hover-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/action-tab-hover-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:15	85/85	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/old-browsers-bg/content-columns-sep-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/old-browsers-bg/content-columns-sep-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:15	182/182	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/menu-border.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/menu-border.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:15	130/130	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/trans.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/trans.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:16	118/118	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/menu-bg.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/menu-bg.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:16	159/159	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/menu-arrow.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/menu-arrow.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:16	712/712	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/address-book.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/address-book.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:16	864/864	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/alarm-clock-blue.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/alarm-clock-blue.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:16	526/526	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/application-blog.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/application-blog.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:17	529/529	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/application-terminal.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/application-terminal.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:17	648/648	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/battery-full.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/battery-full.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:17	615/615	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/building.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/building.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:17	608/608	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/calendar-day.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/calendar-day.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:17	673/673	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/cards-address.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/cards-address.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:18	659/659	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/chart.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/chart.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:18	566/566	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/computer.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/computer.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:18	569/569	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/database.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/database.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:18	672/672	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/document-excel.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/document-excel.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:19	665/665	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/document-pdf.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/document-pdf.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:19	702/702	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/document-excel-csv.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/document-excel-csv.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:19	671/671	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/document-image.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/document-image.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:19	702/702	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/document-globe.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/document-globe.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:19	622/622	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/arrow-270.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/arrow-270.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:20	503/503	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/pencil.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/pencil.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:20	654/654	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/film.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/film.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:20	784/784	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/hard-hat.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/hard-hat.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:20	671/671	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/images.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/images.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:20	505/505	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/mail.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/mail.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:21	545/545	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/monitor.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/monitor.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:21	581/581	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/newspaper.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/newspaper.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:21	700/700	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:36%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/magnifier.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/magnifier.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:21	809/809	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/globe-network.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/globe-network.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:22	423/423	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/server.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/server.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:22	513/513	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/application-export.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/application-export.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
12:46:22	802/802	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2021:18:37%20GMT	http://ecsrates.gotquotes.com/images/icons/fugue/arrow-circle.png	C:/Users/ndesi/Downloads/Sites/gotquotes/ecsrates.gotquotes.com/images/icons/fugue/arrow-circle.png	(from http://ecsrates.gotquotes.com/css/standard-alt.css)
